Gender,Name,Time,Distance,moyenne/athlete/3k,moyenne/générale/3k,Rapport(Athlete/moyenne)3k au KM,moyenne/athlete/5k,moyenne/générale/5k,Rapport(Athlete/moyenne)5k au km,moyenne/athlete/10k,moyenne/générale/10k,Rapport(Athlete/moyenne)10k au km,moyenne/athlete/21k,moyenne/générale/21k,Rapport(Athlete/moyenne)21k au km,moyenne/athlete/42k,moyenne/générale/42k,Rapport(Athlete/moyenne)42k au km,Score/athlete,T/K
M,l1028,2493.0,10000,,4.586256643887624,,,0.08337912912912913,,0.06925,0.0897620018115942,-0.020512001811594197,,0.09401702819492576,,,0.0991619748564193,,-0.020512001811594197,4.155
M,l1029,2503.0,10000,,4.586256643887624,,,0.08337912912912913,,0.06952777777777779,0.0897620018115942,-0.020234224033816417,,0.09401702819492576,,,0.0991619748564193,,-0.020234224033816417,4.171666666666667
M,l1030,2503.0,10000,,4.586256643887624,,,0.08337912912912913,,0.06952777777777779,0.0897620018115942,-0.020234224033816417,,0.09401702819492576,,,0.0991619748564193,,-0.020234224033816417,4.171666666666667
M,l1031,2524.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07011111111111111,0.0897620018115942,-0.019650890700483092,,0.09401702819492576,,,0.0991619748564193,,-0.019650890700483092,4.206666666666667
M,l1032,2530.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07027777777777779,0.0897620018115942,-0.019484224033816416,,0.09401702819492576,,,0.0991619748564193,,-0.019484224033816416,4.216666666666667
M,l1033,2547.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07075000000000001,0.0897620018115942,-0.019012001811594195,,0.09401702819492576,,,0.0991619748564193,,-0.019012001811594195,4.245
M,l1034,2548.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07077777777777779,0.0897620018115942,-0.018984224033816416,,0.09401702819492576,,,0.0991619748564193,,-0.018984224033816416,4.246666666666667
M,l1035,2557.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07102777777777777,0.0897620018115942,-0.01873422403381643,,0.09401702819492576,,,0.0991619748564193,,-0.01873422403381643,4.261666666666667
M,l1036,2557.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07102777777777777,0.0897620018115942,-0.01873422403381643,,0.09401702819492576,,,0.0991619748564193,,-0.01873422403381643,4.261666666666667
M,l1037,2560.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07111111111111111,0.0897620018115942,-0.01865089070048309,,0.09401702819492576,,,0.0991619748564193,,-0.01865089070048309,4.266666666666667
M,l1038,2561.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07113888888888889,0.0897620018115942,-0.018623112922705312,,0.09401702819492576,,,0.0991619748564193,,-0.018623112922705312,4.2683333333333335
M,l1039,2566.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07127777777777779,0.0897620018115942,-0.018484224033816415,,0.09401702819492576,,,0.0991619748564193,,-0.018484224033816415,4.276666666666667
M,l1040,2569.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07136111111111111,0.0897620018115942,-0.01840089070048309,,0.09401702819492576,,,0.0991619748564193,,-0.01840089070048309,4.281666666666666
M,l1041,2574.0,10000,,4.586256643887624,,,0.08337912912912913,,0.0715,0.0897620018115942,-0.01826200181159421,,0.09401702819492576,,,0.0991619748564193,,-0.01826200181159421,4.29
M,l1042,2581.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07169444444444445,0.0897620018115942,-0.018067557367149753,,0.09401702819492576,,,0.0991619748564193,,-0.018067557367149753,4.301666666666667
M,l1043,2584.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07177777777777777,0.0897620018115942,-0.01798422403381643,,0.09401702819492576,,,0.0991619748564193,,-0.01798422403381643,4.306666666666667
M,l1044,2584.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07177777777777777,0.0897620018115942,-0.01798422403381643,,0.09401702819492576,,,0.0991619748564193,,-0.01798422403381643,4.306666666666667
M,l1045,2585.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07180555555555555,0.0897620018115942,-0.01795644625603865,,0.09401702819492576,,,0.0991619748564193,,-0.01795644625603865,4.308333333333334
M,l1046,2603.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07230555555555557,0.0897620018115942,-0.017456446256038635,,0.09401702819492576,,,0.0991619748564193,,-0.017456446256038635,4.338333333333334
M,l1047,2603.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07230555555555557,0.0897620018115942,-0.017456446256038635,,0.09401702819492576,,,0.0991619748564193,,-0.017456446256038635,4.338333333333334
M,l1048,2627.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07297222222222222,0.0897620018115942,-0.016789779589371986,,0.09401702819492576,,,0.0991619748564193,,-0.016789779589371986,4.378333333333333
M,l1049,2631.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07308333333333335,0.0897620018115942,-0.016678668478260855,,0.09401702819492576,,,0.0991619748564193,,-0.016678668478260855,4.385000000000001
M,l1050,2632.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07311111111111111,0.0897620018115942,-0.01665089070048309,,0.09401702819492576,,,0.0991619748564193,,-0.01665089070048309,4.386666666666667
M,l1051,2635.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07319444444444444,0.0897620018115942,-0.016567557367149766,,0.09401702819492576,,,0.0991619748564193,,-0.016567557367149766,4.391666666666667
M,l1052,2645.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07347222222222222,0.0897620018115942,-0.016289779589371986,,0.09401702819492576,,,0.0991619748564193,,-0.016289779589371986,4.408333333333333
M,l1053,2647.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07352777777777778,0.0897620018115942,-0.016234224033816427,,0.09401702819492576,,,0.0991619748564193,,-0.016234224033816427,4.411666666666666
M,l1054,2648.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07355555555555555,0.0897620018115942,-0.016206446256038648,,0.09401702819492576,,,0.0991619748564193,,-0.016206446256038648,4.413333333333333
M,l1055,2653.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07369444444444445,0.0897620018115942,-0.01606755736714975,,0.09401702819492576,,,0.0991619748564193,,-0.01606755736714975,4.421666666666667
M,l1056,2653.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07369444444444445,0.0897620018115942,-0.01606755736714975,,0.09401702819492576,,,0.0991619748564193,,-0.01606755736714975,4.421666666666667
M,l1058,2657.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07380555555555554,0.0897620018115942,-0.01595644625603866,,0.09401702819492576,,,0.0991619748564193,,-0.01595644625603866,4.428333333333333
M,l1059,2680.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07444444444444445,0.0897620018115942,-0.01531755736714975,,0.09401702819492576,,,0.0991619748564193,,-0.01531755736714975,4.466666666666667
M,l1061,2682.0,10000,,4.586256643887624,,,0.08337912912912913,,0.0745,0.0897620018115942,-0.015262001811594206,,0.09401702819492576,,,0.0991619748564193,,-0.015262001811594206,4.47
M,l1062,2682.0,10000,,4.586256643887624,,,0.08337912912912913,,0.0745,0.0897620018115942,-0.015262001811594206,,0.09401702819492576,,,0.0991619748564193,,-0.015262001811594206,4.47
M,l1063,2683.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07452777777777778,0.0897620018115942,-0.015234224033816426,,0.09401702819492576,,,0.0991619748564193,,-0.015234224033816426,4.471666666666667
M,l1064,2686.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07461111111111113,0.0897620018115942,-0.015150890700483075,,0.09401702819492576,,,0.0991619748564193,,-0.015150890700483075,4.4766666666666675
M,l1066,2701.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07502777777777778,0.0897620018115942,-0.014734224033816426,,0.09401702819492576,,,0.0991619748564193,,-0.014734224033816426,4.501666666666667
M,l1069,2717.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07547222222222222,0.0897620018115942,-0.014289779589371984,,0.09401702819492576,,,0.0991619748564193,,-0.014289779589371984,4.528333333333333
M,l1070,2727.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07575,0.0897620018115942,-0.014012001811594205,,0.09401702819492576,,,0.0991619748564193,,-0.014012001811594205,4.545
M,l1071,2733.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07591666666666667,0.0897620018115942,-0.013845335144927529,,0.09401702819492576,,,0.0991619748564193,,-0.013845335144927529,4.555000000000001
M,l1072,2740.0,10000,,4.586256643887624,,,0.08337912912912913,,0.0761111111111111,0.0897620018115942,-0.013650890700483101,,0.09401702819492576,,,0.0991619748564193,,-0.013650890700483101,4.566666666666666
M,l1074,2745.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07625,0.0897620018115942,-0.013512001811594204,,0.09401702819492576,,,0.0991619748564193,,-0.013512001811594204,4.575
M,l1075,2746.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07627777777777779,0.0897620018115942,-0.013484224033816411,,0.09401702819492576,,,0.0991619748564193,,-0.013484224033816411,4.576666666666667
M,l1076,2746.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07627777777777779,0.0897620018115942,-0.013484224033816411,,0.09401702819492576,,,0.0991619748564193,,-0.013484224033816411,4.576666666666667
M,l1077,2747.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07630555555555556,0.0897620018115942,-0.013456446256038646,,0.09401702819492576,,,0.0991619748564193,,-0.013456446256038646,4.578333333333333
M,l1078,2766.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07683333333333334,0.0897620018115942,-0.012928668478260866,,0.09401702819492576,,,0.0991619748564193,,-0.012928668478260866,4.61
M,l1079,2771.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07697222222222223,0.0897620018115942,-0.012789779589371969,,0.09401702819492576,,,0.0991619748564193,,-0.012789779589371969,4.618333333333334
M,l1080,2775.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07708333333333334,0.0897620018115942,-0.012678668478260866,,0.09401702819492576,,,0.0991619748564193,,-0.012678668478260866,4.625
M,l1081,2785.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07736111111111112,0.0897620018115942,-0.012400890700483086,,0.09401702819492576,,,0.0991619748564193,,-0.012400890700483086,4.641666666666667
M,l1082,2795.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07763888888888888,0.0897620018115942,-0.01212311292270532,,0.09401702819492576,,,0.0991619748564193,,-0.01212311292270532,4.658333333333333
M,l1083,2798.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07772222222222222,0.0897620018115942,-0.012039779589371982,,0.09401702819492576,,,0.0991619748564193,,-0.012039779589371982,4.663333333333333
M,l1084,2798.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07772222222222222,0.0897620018115942,-0.012039779589371982,,0.09401702819492576,,,0.0991619748564193,,-0.012039779589371982,4.663333333333333
M,l1085,2810.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07805555555555556,0.0897620018115942,-0.011706446256038644,,0.09401702819492576,,,0.0991619748564193,,-0.011706446256038644,4.683333333333334
M,l1086,2811.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07808333333333334,0.0897620018115942,-0.011678668478260865,,0.09401702819492576,,,0.0991619748564193,,-0.011678668478260865,4.6850000000000005
M,l1087,2815.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07819444444444444,0.0897620018115942,-0.011567557367149761,,0.09401702819492576,,,0.0991619748564193,,-0.011567557367149761,4.691666666666666
M,l1088,2826.0,10000,,4.586256643887624,,,0.08337912912912913,,0.0785,0.0897620018115942,-0.011262001811594202,,0.09401702819492576,,,0.0991619748564193,,-0.011262001811594202,4.71
M,l1089,2826.0,10000,,4.586256643887624,,,0.08337912912912913,,0.0785,0.0897620018115942,-0.011262001811594202,,0.09401702819492576,,,0.0991619748564193,,-0.011262001811594202,4.71
M,l1090,2830.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07861111111111112,0.0897620018115942,-0.011150890700483085,,0.09401702819492576,,,0.0991619748564193,,-0.011150890700483085,4.716666666666667
M,l1091,2843.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07897222222222222,0.0897620018115942,-0.010789779589371981,,0.09401702819492576,,,0.0991619748564193,,-0.010789779589371981,4.738333333333333
M,l1092,2851.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07919444444444444,0.0897620018115942,-0.01056755736714976,,0.09401702819492576,,,0.0991619748564193,,-0.01056755736714976,4.751666666666667
M,l1093,2859.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07941666666666666,0.0897620018115942,-0.01034533514492754,,0.09401702819492576,,,0.0991619748564193,,-0.01034533514492754,4.765
M,l1094,2868.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07966666666666668,0.0897620018115942,-0.010095335144927525,,0.09401702819492576,,,0.0991619748564193,,-0.010095335144927525,4.78
M,l1095,2874.0,10000,,4.586256643887624,,,0.08337912912912913,,0.07983333333333334,0.0897620018115942,-0.009928668478260863,,0.09401702819492576,,,0.0991619748564193,,-0.009928668478260863,4.79
M,l1096,2881.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08002777777777778,0.0897620018115942,-0.009734224033816422,,0.09401702819492576,,,0.0991619748564193,,-0.009734224033816422,4.801666666666667
M,l1097,2895.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08041666666666666,0.0897620018115942,-0.009345335144927538,,0.09401702819492576,,,0.0991619748564193,,-0.009345335144927538,4.825
M,l1098,2901.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08058333333333333,0.0897620018115942,-0.009178668478260876,,0.09401702819492576,,,0.0991619748564193,,-0.009178668478260876,4.835
M,l1099,2905.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08069444444444444,0.0897620018115942,-0.009067557367149759,,0.09401702819492576,,,0.0991619748564193,,-0.009067557367149759,4.841666666666667
M,l10101,2908.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08077777777777778,0.0897620018115942,-0.008984224033816421,,0.09401702819492576,,,0.0991619748564193,,-0.008984224033816421,4.846666666666667
M,l10103,2909.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08080555555555555,0.0897620018115942,-0.008956446256038655,,0.09401702819492576,,,0.0991619748564193,,-0.008956446256038655,4.848333333333333
M,l10104,2911.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08086111111111112,0.0897620018115942,-0.008900890700483083,,0.09401702819492576,,,0.0991619748564193,,-0.008900890700483083,4.8516666666666675
M,l10105,2912.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08088888888888889,0.0897620018115942,-0.008873112922705317,,0.09401702819492576,,,0.0991619748564193,,-0.008873112922705317,4.8533333333333335
M,l10106,2912.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08088888888888889,0.0897620018115942,-0.008873112922705317,,0.09401702819492576,,,0.0991619748564193,,-0.008873112922705317,4.8533333333333335
M,l10108,2920.0,10000,,4.586256643887624,,,0.08337912912912913,,0.0811111111111111,0.0897620018115942,-0.008650890700483096,,0.09401702819492576,,,0.0991619748564193,,-0.008650890700483096,4.866666666666666
M,l10109,2925.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08125,0.0897620018115942,-0.0085120018115942,,0.09401702819492576,,,0.0991619748564193,,-0.0085120018115942,4.875
M,l10111,2931.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08141666666666668,0.0897620018115942,-0.008345335144927524,,0.09401702819492576,,,0.0991619748564193,,-0.008345335144927524,4.885000000000001
M,l10112,2935.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08152777777777778,0.0897620018115942,-0.00823422403381642,,0.09401702819492576,,,0.0991619748564193,,-0.00823422403381642,4.891666666666667
M,l10113,2939.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08163888888888887,0.0897620018115942,-0.00812311292270533,,0.09401702819492576,,,0.0991619748564193,,-0.00812311292270533,4.8983333333333325
M,l10114,2945.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08180555555555555,0.0897620018115942,-0.007956446256038655,,0.09401702819492576,,,0.0991619748564193,,-0.007956446256038655,4.908333333333333
M,l10115,2945.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08180555555555555,0.0897620018115942,-0.007956446256038655,,0.09401702819492576,,,0.0991619748564193,,-0.007956446256038655,4.908333333333333
M,l10116,2947.0,10000,,4.586256643887624,,,0.08337912912912913,,0.0818611111111111,0.0897620018115942,-0.007900890700483096,,0.09401702819492576,,,0.0991619748564193,,-0.007900890700483096,4.911666666666666
M,l10117,2947.0,10000,,4.586256643887624,,,0.08337912912912913,,0.0818611111111111,0.0897620018115942,-0.007900890700483096,,0.09401702819492576,,,0.0991619748564193,,-0.007900890700483096,4.911666666666666
M,l10118,2952.0,10000,,4.586256643887624,,,0.08337912912912913,,0.082,0.0897620018115942,-0.007762001811594199,,0.09401702819492576,,,0.0991619748564193,,-0.007762001811594199,4.92
M,l10119,2959.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08219444444444444,0.0897620018115942,-0.007567557367149758,,0.09401702819492576,,,0.0991619748564193,,-0.007567557367149758,4.931666666666667
M,l10120,2962.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08227777777777777,0.0897620018115942,-0.007484224033816433,,0.09401702819492576,,,0.0991619748564193,,-0.007484224033816433,4.9366666666666665
M,l10121,2966.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08238888888888889,0.0897620018115942,-0.007373112922705316,,0.09401702819492576,,,0.0991619748564193,,-0.007373112922705316,4.943333333333333
M,l10122,2975.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08263888888888889,0.0897620018115942,-0.007123112922705316,,0.09401702819492576,,,0.0991619748564193,,-0.007123112922705316,4.958333333333333
M,l10123,2977.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08269444444444445,0.0897620018115942,-0.007067557367149757,,0.09401702819492576,,,0.0991619748564193,,-0.007067557367149757,4.961666666666667
M,l10124,2978.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08272222222222222,0.0897620018115942,-0.007039779589371978,,0.09401702819492576,,,0.0991619748564193,,-0.007039779589371978,4.963333333333334
M,l10125,2983.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08286111111111111,0.0897620018115942,-0.006900890700483095,,0.09401702819492576,,,0.0991619748564193,,-0.006900890700483095,4.971666666666667
M,l10126,2987.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08297222222222222,0.0897620018115942,-0.0067897795893719776,,0.09401702819492576,,,0.0991619748564193,,-0.0067897795893719776,4.9783333333333335
M,l10127,2988.0,10000,,4.586256643887624,,,0.08337912912912913,,0.083,0.0897620018115942,-0.006762001811594198,,0.09401702819492576,,,0.0991619748564193,,-0.006762001811594198,4.98
M,l10129,2994.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08316666666666665,0.0897620018115942,-0.00659533514492755,,0.09401702819492576,,,0.0991619748564193,,-0.00659533514492755,4.989999999999999
M,l10130,2996.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08322222222222224,0.0897620018115942,-0.0065397795893719635,,0.09401702819492576,,,0.0991619748564193,,-0.0065397795893719635,4.993333333333334
M,l10131,2999.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08330555555555555,0.0897620018115942,-0.006456446256038653,,0.09401702819492576,,,0.0991619748564193,,-0.006456446256038653,4.998333333333333
M,l10132,3001.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08336111111111112,0.0897620018115942,-0.006400890700483081,,0.09401702819492576,,,0.0991619748564193,,-0.006400890700483081,5.001666666666667
M,l10133,3001.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08336111111111112,0.0897620018115942,-0.006400890700483081,,0.09401702819492576,,,0.0991619748564193,,-0.006400890700483081,5.001666666666667
M,l10134,3002.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08338888888888889,0.0897620018115942,-0.006373112922705315,,0.09401702819492576,,,0.0991619748564193,,-0.006373112922705315,5.003333333333333
M,l10135,3008.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08355555555555556,0.0897620018115942,-0.006206446256038639,,0.09401702819492576,,,0.0991619748564193,,-0.006206446256038639,5.013333333333334
M,l10136,3016.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08377777777777778,0.0897620018115942,-0.005984224033816418,,0.09401702819492576,,,0.0991619748564193,,-0.005984224033816418,5.026666666666667
M,l10137,3021.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08391666666666667,0.0897620018115942,-0.005845335144927535,,0.09401702819492576,,,0.0991619748564193,,-0.005845335144927535,5.035
M,l10138,3026.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08405555555555556,0.0897620018115942,-0.005706446256038639,,0.09401702819492576,,,0.0991619748564193,,-0.005706446256038639,5.043333333333334
M,l10139,3030.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08416666666666667,0.0897620018115942,-0.005595335144927535,,0.09401702819492576,,,0.0991619748564193,,-0.005595335144927535,5.05
M,l10140,3030.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08416666666666667,0.0897620018115942,-0.005595335144927535,,0.09401702819492576,,,0.0991619748564193,,-0.005595335144927535,5.05
M,l10141,3032.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08422222222222221,0.0897620018115942,-0.00553977958937199,,0.09401702819492576,,,0.0991619748564193,,-0.00553977958937199,5.053333333333333
M,l10142,3047.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08463888888888889,0.0897620018115942,-0.005123112922705314,,0.09401702819492576,,,0.0991619748564193,,-0.005123112922705314,5.078333333333333
M,l10143,3049.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08469444444444443,0.0897620018115942,-0.005067557367149769,,0.09401702819492576,,,0.0991619748564193,,-0.005067557367149769,5.081666666666666
M,l10144,3049.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08469444444444443,0.0897620018115942,-0.005067557367149769,,0.09401702819492576,,,0.0991619748564193,,-0.005067557367149769,5.081666666666666
M,l10145,3052.0,10000,,4.586256643887624,,,0.08337912912912913,,0.08477777777777779,0.0897620018115942,-0.004984224033816417,,0.09401702819492576,,,0.0991619748564193,,-0.004984224033816417,5.086666666666667
