Gender,Name,Time,Distance,moyenne/athlete/3k,moyenne/générale/3k,Rapport(Athlete/moyenne)3k au KM,moyenne/athlete/5k,moyenne/générale/5k,Rapport(Athlete/moyenne)5k au km,moyenne/athlete/10k,moyenne/générale/10k,Rapport(Athlete/moyenne)10k au km,moyenne/athlete/21k,moyenne/générale/21k,Rapport(Athlete/moyenne)21k au km,moyenne/athlete/42k,moyenne/générale/42k,Rapport(Athlete/moyenne)42k au km,Score/athlete,T/K
M,l103,2166.0,10000,,4.282461476074615,,,4.811777777777778,,3.61,5.185128205128205,-1.575128205128205,,5.300339590964591,,,5.751885987369859,,-1.575128205128205,3.61
M,l104,2174.0,10000,,4.282461476074615,,,4.811777777777778,,3.6233333333333335,5.185128205128205,-1.5617948717948713,,5.300339590964591,,,5.751885987369859,,-1.5617948717948713,3.6233333333333335
M,l105,2177.0,10000,,4.282461476074615,,,4.811777777777778,,3.628333333333333,5.185128205128205,-1.5567948717948719,,5.300339590964591,,,5.751885987369859,,-1.5567948717948719,3.628333333333333
M,l106,2241.0,10000,,4.282461476074615,,,4.811777777777778,,3.735,5.185128205128205,-1.450128205128205,,5.300339590964591,,,5.751885987369859,,-1.450128205128205,3.735
M,l107,2272.0,10000,,4.282461476074615,,,4.811777777777778,,3.7866666666666666,5.185128205128205,-1.3984615384615382,,5.300339590964591,,,5.751885987369859,,-1.3984615384615382,3.7866666666666666
M,l108,2297.0,10000,,4.282461476074615,,,4.811777777777778,,3.828333333333333,5.185128205128205,-1.3567948717948717,,5.300339590964591,,,5.751885987369859,,-1.3567948717948717,3.828333333333333
M,l109,2298.0,10000,,4.282461476074615,,,4.811777777777778,,3.83,5.185128205128205,-1.3551282051282048,,5.300339590964591,,,5.751885987369859,,-1.3551282051282048,3.83
M,l1010,2308.0,10000,,4.282461476074615,,,4.811777777777778,,3.8466666666666667,5.185128205128205,-1.3384615384615381,,5.300339590964591,,,5.751885987369859,,-1.3384615384615381,3.8466666666666667
M,l1011,2318.0,10000,,4.282461476074615,,,4.811777777777778,,3.8633333333333337,5.185128205128205,-1.321794871794871,,5.300339590964591,,,5.751885987369859,,-1.321794871794871,3.8633333333333337
M,l1012,2334.0,10000,,4.282461476074615,,,4.811777777777778,,3.89,5.185128205128205,-1.2951282051282047,,5.300339590964591,,,5.751885987369859,,-1.2951282051282047,3.89
M,l1013,2342.0,10000,,4.282461476074615,,,4.811777777777778,,3.9033333333333333,5.185128205128205,-1.2817948717948715,,5.300339590964591,,,5.751885987369859,,-1.2817948717948715,3.9033333333333333
M,l1014,2346.0,10000,,4.282461476074615,,,4.811777777777778,,3.9099999999999997,5.185128205128205,-1.2751282051282051,,5.300339590964591,,,5.751885987369859,,-1.2751282051282051,3.9099999999999997
M,l1015,2350.0,10000,,4.282461476074615,,,4.811777777777778,,3.9166666666666665,5.185128205128205,-1.2684615384615383,,5.300339590964591,,,5.751885987369859,,-1.2684615384615383,3.9166666666666665
M,l1016,2356.0,10000,,4.282461476074615,,,4.811777777777778,,3.9266666666666667,5.185128205128205,-1.258461538461538,,5.300339590964591,,,5.751885987369859,,-1.258461538461538,3.9266666666666667
M,l1017,2360.0,10000,,4.282461476074615,,,4.811777777777778,,3.933333333333333,5.185128205128205,-1.2517948717948717,,5.300339590964591,,,5.751885987369859,,-1.2517948717948717,3.933333333333333
M,l1018,2364.0,10000,,4.282461476074615,,,4.811777777777778,,3.94,5.185128205128205,-1.2451282051282049,,5.300339590964591,,,5.751885987369859,,-1.2451282051282049,3.94
M,l1019,2369.0,10000,,4.282461476074615,,,4.811777777777778,,3.9483333333333333,5.185128205128205,-1.2367948717948716,,5.300339590964591,,,5.751885987369859,,-1.2367948717948716,3.9483333333333333
M,l1020,2399.0,10000,,4.282461476074615,,,4.811777777777778,,3.9983333333333335,5.185128205128205,-1.1867948717948713,,5.300339590964591,,,5.751885987369859,,-1.1867948717948713,3.9983333333333335
M,l1021,2401.0,10000,,4.282461476074615,,,4.811777777777778,,4.001666666666667,5.185128205128205,-1.183461538461538,,5.300339590964591,,,5.751885987369859,,-1.183461538461538,4.001666666666667
M,l1022,2428.0,10000,,4.282461476074615,,,4.811777777777778,,4.046666666666667,5.185128205128205,-1.138461538461538,,5.300339590964591,,,5.751885987369859,,-1.138461538461538,4.046666666666667
M,l1023,2430.0,10000,,4.282461476074615,,,4.811777777777778,,4.05,5.185128205128205,-1.135128205128205,,5.300339590964591,,,5.751885987369859,,-1.135128205128205,4.05
M,l1024,2434.0,10000,,4.282461476074615,,,4.811777777777778,,4.056666666666667,5.185128205128205,-1.1284615384615382,,5.300339590964591,,,5.751885987369859,,-1.1284615384615382,4.056666666666667
M,l1025,2438.0,10000,,4.282461476074615,,,4.811777777777778,,4.0633333333333335,5.185128205128205,-1.1217948717948714,,5.300339590964591,,,5.751885987369859,,-1.1217948717948714,4.0633333333333335
M,l1026,2460.0,10000,,4.282461476074615,,,4.811777777777778,,4.1,5.185128205128205,-1.0851282051282052,,5.300339590964591,,,5.751885987369859,,-1.0851282051282052,4.1
M,l1027,2463.0,10000,,4.282461476074615,,,4.811777777777778,,4.105,5.185128205128205,-1.0801282051282044,,5.300339590964591,,,5.751885987369859,,-1.0801282051282044,4.105
M,l1028,2493.0,10000,,4.282461476074615,,,4.811777777777778,,4.155,5.185128205128205,-1.0301282051282046,,5.300339590964591,,,5.751885987369859,,-1.0301282051282046,4.155
